meanRMSD	sdRMSD	meanCI	meanSpearman	sdSpearman	minSpearman	drug	Kpatient	Kdrug
GSK.1838705A	38.0488770124727	4.87010869552	0	0.313969680130317	0.123452519373679	0.0557466063348416	GSK.1838705A	KrnarestrictRbf5	Kempirical
GSK.1904529A	36.3815552255804	4.0186836984727	0	0.19273371220327	0.0753368800294406	0.0907692307692308	GSK.1904529A	KrnarestrictRbf5	Kempirical
GSK690693	37.9797086075421	5.15395915217952	0	0.233759133349775	0.116716110115218	-0.0501357466063348	GSK690693	KrnarestrictRbf5	Kempirical
GW.2580	36.0955562005125	2.10776020284172	0	0.398306786520621	0.115891298908327	0.240204081632653	GW.2580	KrnarestrictRbf5	Kempirical
Gefitinib	31.0223074321038	4.2010136784391	0	0.354128086970155	0.165160776540079	0.0637085137085137	Gefitinib	KrnarestrictRbf5	Kempirical
Gilteritinib..ASP.2215.	47.8337657572874	7.09176947013314	0	0.440302089215133	0.10935122371599	0.225296442687747	Gilteritinib..ASP.2215.	KrnarestrictRbf5	Kempirical
Go6976	37.9904642429526	7.21177972310477	0	0.469090909090909	0.202805990753515	0.251748251748252	Go6976	KrnarestrictRbf5	Kempirical
INK.128	49.813314350843	8.61640770320816	0	0.327021258430803	0.176740563123554	0.0621531631520533	INK.128	KrnarestrictRbf5	Kempirical
Ibrutinib..PCI.32765.	41.8682833759049	3.85388311277029	0	0.490569484037833	0.0901433263624244	0.34140251845419	Ibrutinib..PCI.32765.	KrnarestrictRbf5	Kempirical
Idelalisib	46.8090599352346	6.62462513852181	0	0.297720288115246	0.159233409599058	-0.0185834333733493	Idelalisib	KrnarestrictRbf5	Kempirical
Imatinib	38.9621855686917	2.46930025462846	0	0.287134692648033	0.110869240666	0.100725952813067	Imatinib	KrnarestrictRbf5	Kempirical
JAK.Inhibitor.I	44.7083551843148	4.36591308805835	0	0.319972679928285	0.102520475411866	0.16306667805003	JAK.Inhibitor.I	KrnarestrictRbf5	Kempirical
JNJ.28312141	53.5861020040085	4.54897194136667	0	0.44334993997599	0.114042531758674	0.237070828331333	JNJ.28312141	KrnarestrictRbf5	Kempirical
JNJ.38877605	31.965961276099	4.36473443265633	0	0.238146674635021	0.18206392446741	0.055920771792026	JNJ.38877605	KrnarestrictRbf5	Kempirical
JNJ.7706621	30.7141654439284	2.72223792535004	0	0.192033068670139	0.130028444581099	0.0399129172714078	JNJ.7706621	KrnarestrictRbf5	Kempirical
JQ1	39.4402786377794	4.64427094402457	0	0.451737451737452	0.239879547825523	0.0314028314028314	JQ1	KrnarestrictRbf5	Kempirical
KI20227	55.0035628225623	6.97554728912169	0	0.325254019720169	0.105129730866219	0.12491514237019	KI20227	KrnarestrictRbf5	Kempirical
KU.55933	38.9650338565679	4.19278411549996	0	0.34046630741029	0.160729165520587	0.0472050882708714	KU.55933	KrnarestrictRbf5	Kempirical
KW.2449	44.2401112378514	5.93108639034318	0	0.564423208463137	0.114063452355133	0.378099547511312	KW.2449	KrnarestrictRbf5	Kempirical
LY.333531	28.1676516401131	2.02094359321084	0	0.525627270743808	0.0983702721331711	0.353026551694698	LY.333531	KrnarestrictRbf5	Kempirical
Lapatinib	32.0176570556386	3.67559934918992	0	0.365265593944839	0.0808270723752945	0.263708513708514	Lapatinib	KrnarestrictRbf5	Kempirical
Lenalidomide	45.8344462322483	13.6885525263811	0	0.473118425209278	0.241974025450424	-0.0808437100882634	Lenalidomide	KrnarestrictRbf5	Kempirical
Lenvatinib	36.4657466903656	5.11902606421733	0	0.534749791808615	0.0648097061519392	0.438375350140056	Lenvatinib	KrnarestrictRbf5	Kempirical
Lestaurtinib..CEP.701.	41.9335765284151	6.78937674841662	0	0.38041958041958	0.208929339648969	0.1	Lestaurtinib..CEP.701.	KrnarestrictRbf5	Kempirical
Linifanib..ABT.869.	48.312201784794	3.89513510678766	0	0.473977019369916	0.13313638739332	0.264065568172116	Linifanib..ABT.869.	KrnarestrictRbf5	Kempirical
Lovastatin	48.6937174940734	8.78064044660276	0	0.0867935833944392	0.154900034748204	-0.162390395053797	Lovastatin	KrnarestrictRbf5	Kempirical
MGCD.265	44.1763635643904	4.26443491298819	0	0.484885400313972	0.0959077917002347	0.293829531812725	MGCD.265	KrnarestrictRbf5	Kempirical
MK.2206	55.4548568769624	4.91671340460953	0	0.290109112585564	0.15859558089032	0.118916717603232	MK.2206	KrnarestrictRbf5	Kempirical
MLN120B	42.3561190022347	6.3574847586327	0	0.17343696088985	0.0959635852953051	0.0305889697319797	MLN120B	KrnarestrictRbf5	Kempirical
MLN8054	31.8049042286991	3.55530312937559	0	0.126423605024744	0.200854591605772	-0.147272261589687	MLN8054	KrnarestrictRbf5	Kempirical
Masitinib..AB.1010.	46.1236748416993	4.43834452751834	0	0.242535414165666	0.114815749343951	0.147851140456182	Masitinib..AB.1010.	KrnarestrictRbf5	Kempirical
Midostaurin	44.2689907974012	4.93141112029228	0	0.471003786129837	0.106379923591344	0.270950226244344	Midostaurin	KrnarestrictRbf5	Kempirical
Motesanib..AMG.706.	43.2640606277054	4.91430983032542	0	0.441938457525868	0.113571018444874	0.202444565786634	Motesanib..AMG.706.	KrnarestrictRbf5	Kempirical
NF.kB.Activation.Inhibitor	47.9461137621717	2.59658436008686	0	0.405132815915567	0.108408660130967	0.273031674208145	NF.kB.Activation.Inhibitor	KrnarestrictRbf5	Kempirical
NVP.ADW742	36.9914819920942	6.64236607505672	0	0.375276333097284	0.103060072003326	0.201357466063348	NVP.ADW742	KrnarestrictRbf5	Kempirical
NVP.TAE684	40.0738046815023	4.93732552341793	0	0.490922814410977	0.128088091460142	0.234189675870348	NVP.TAE684	KrnarestrictRbf5	Kempirical
Neratinib..HKI.272.	45.0509164299658	4.38214798231105	0	0.333230769230769	0.136766411219916	0.133782976180312	Neratinib..HKI.272.	KrnarestrictRbf5	Kempirical
Nilotinib	33.5225055975807	2.6478942024056	0	0.453000240940086	0.11965460173999	0.226394236925257	Nilotinib	KrnarestrictRbf5	Kempirical
Nutlin.3a	26.8487206770655	8.36781471503148	0	0.386369237212173	0.112757287110736	0.216094259967306	Nutlin.3a	KrnarestrictRbf5	Kempirical
PD173955	55.1253899123955	7.1676447376275	0	0.315633483029113	0.116315329501537	0.107062816186263	PD173955	KrnarestrictRbf5	Kempirical
PHA.665752	38.3695587397555	4.70047559452094	0	0.358163794327579	0.174032397794519	0.0512681282513172	PHA.665752	KrnarestrictRbf5	Kempirical
PHT.427	34.0307514216694	6.74974311585759	0	0.166985695404066	0.155268286684174	0.0247388270265471	PHT.427	KrnarestrictRbf5	Kempirical
PI.103	46.7616273452637	4.43781335329137	0	0.296040980107573	0.128286349149525	0.0819909502262443	PI.103	KrnarestrictRbf5	Kempirical
PLX.4720	32.2481886823435	3.70972338068882	0	0.320489510489511	0.234217381272077	-0.0181818181818182	PLX.4720	KrnarestrictRbf5	Kempirical
PP242	46.7377586606221	6.10034196101104	0	0.333488260906685	0.137820237377504	0.0131477845129343	PP242	KrnarestrictRbf5	Kempirical
PRT062607	37.9482926139501	6.32043837252304	0	0.416962306896022	0.0929305303368229	0.284886877828054	PRT062607	KrnarestrictRbf5	Kempirical
Palbociclib	31.0603658926553	4.59428240670628	0	0.489401709401709	0.18037818009617	0.101538461538462	Palbociclib	KrnarestrictRbf5	Kempirical
Panobinostat	55.9786989711755	7.00965377122118	0	0.483528288074655	0.153204903505622	0.269230769230769	Panobinostat	KrnarestrictRbf5	Kempirical
Pazopanib..GW786034.	40.1853888785129	2.73274734261107	0	0.408016842817023	0.106682624907856	0.202669552669553	Pazopanib..GW786034.	KrnarestrictRbf5	Kempirical
Pelitinib..EKB.569.	38.2959845362244	3.26387195530661	0	0.440623922137796	0.0965697751941502	0.248868778280543	Pelitinib..EKB.569.	KrnarestrictRbf5	Kempirical
Ponatinib..AP24534.	45.632283368403	4.16738832006539	0	0.472275591223427	0.110097451571423	0.302714932126697	Ponatinib..AP24534.	KrnarestrictRbf5	Kempirical
Quizartinib..AC220.	42.8034501380097	3.45861230796056	0	0.541163542340013	0.0902925043383292	0.360864345738295	Quizartinib..AC220.	KrnarestrictRbf5	Kempirical
RAF265..CHIR.265.	41.9647177964619	2.96962947620882	0	0.320750761843199	0.136206935128847	0.127490996398559	RAF265..CHIR.265.	KrnarestrictRbf5	Kempirical
Rapamycin	48.966610819126	3.10344715490223	0	0.478185776487663	0.0879681496404589	0.331884886601868	Rapamycin	KrnarestrictRbf5	Kempirical
Regorafenib..BAY.73.4506.	32.3925680748374	3.06161993473906	0	0.532857167250064	0.131321097254507	0.332877998804747	Regorafenib..BAY.73.4506.	KrnarestrictRbf5	Kempirical
Roscovitine..CYC.202.	35.4264092497626	8.40895652132871	0	0.367368789179803	0.069269127313355	0.266199948774866	Roscovitine..CYC.202.	KrnarestrictRbf5	Kempirical
Ruxolitinib..INCB018424.	34.4096622218728	5.0423727413371	0	0.255319409152435	0.0736779694451305	0.175028596393843	Ruxolitinib..INCB018424.	KrnarestrictRbf5	Kempirical
S31.201	48.7207545380205	7.03369083537365	0	0.300183454214099	0.103816805317437	0.0817194570135747	S31.201	KrnarestrictRbf5	Kempirical
SB.431542	43.9986501597527	5.60179076824216	0	0.286722452737412	0.124555508133818	0.0951161205652858	SB.431542	KrnarestrictRbf5	Kempirical
SGX.523	35.8359398740332	7.85941449395255	0	0.256510692415194	0.0738077592513668	0.137800196096689	SGX.523	KrnarestrictRbf5	Kempirical
SNS.032..BMS.387032.	34.9251769381607	4.91749336612405	0	0.375548535814906	0.130513348315815	0.179629471527363	SNS.032..BMS.387032.	KrnarestrictRbf5	Kempirical
SR9011	40.3413741927235	11.8212429740427	0	0.333276747188683	0.177313398572038	0.0350649350649351	SR9011	KrnarestrictRbf5	Kempirical
STO609	26.3717230442675	3.87365838037351	0	0.226139822866496	0.141773984710576	0.000170786904536549	STO609	KrnarestrictRbf5	Kempirical
SU11274	36.2601129377403	2.85427682792107	0	0.298784301457375	0.0692330789221631	0.129321266968326	SU11274	KrnarestrictRbf5	Kempirical
Saracatinib..AZD0530.	35.4008204277641	5.20240475002479	0	0.461890890463587	0.095220473064965	0.326645607444719	Saracatinib..AZD0530.	KrnarestrictRbf5	Kempirical
Selinexor	54.5342036258486	11.3400500543044	0	0.24327731092437	0.290136166527827	-0.261764705882353	Selinexor	KrnarestrictRbf5	Kempirical
Selumetinib..AZD6244.	52.197316709464	5.11735548849083	0	0.611229011007075	0.0982651164878292	0.438099547511312	Selumetinib..AZD6244.	KrnarestrictRbf5	Kempirical
Sorafenib	39.8206361200229	3.47001906636698	0	0.561298701298701	0.0413541655216291	0.476691729323308	Sorafenib	KrnarestrictRbf5	Kempirical
Staurosporine	61.8557811898226	8.92578851442837	0	0.167132867132867	0.305111198487525	-0.293706293706294	Staurosporine	KrnarestrictRbf5	Kempirical
Sunitinib	38.0548070031469	3.76264564551535	0	0.538780284043442	0.105430465671441	0.422488038277512	Sunitinib	KrnarestrictRbf5	Kempirical
TG100.115	34.3037883235572	4.78600295187166	0	0.228587173596509	0.164247332028113	-0.0526256250276098	TG100.115	KrnarestrictRbf5	Kempirical
TG101348	34.6622638270478	8.00365358958443	0	0.238951048951049	0.314106529808768	-0.227272727272727	TG101348	KrnarestrictRbf5	Kempirical
Tandutinib..MLN518.	44.4147180571772	9.60755958129152	0	0.0715384615384616	0.241273729025577	-0.345454545454545	Tandutinib..MLN518.	KrnarestrictRbf5	Kempirical
Tivozanib..AV.951.	54.8359670216708	3.72661277304543	0	0.443527457733695	0.0945119286363961	0.284705882352941	Tivozanib..AV.951.	KrnarestrictRbf5	Kempirical
Tofacitinib..CP.690550.	39.268613746997	3.1657367911725	0	0.201378809869376	0.0968825323109101	0.0425168616067617	Tofacitinib..CP.690550.	KrnarestrictRbf5	Kempirical
Tozasertib..VX.680.	37.2883291605986	3.98691158227267	0	0.346618177586798	0.149135362431346	0.0528506787330317	Tozasertib..VX.680.	KrnarestrictRbf5	Kempirical
Trametinib..GSK1120212.	54.1896966059242	5.65464703851002	0	0.566944920907185	0.058990381044994	0.452944539736993	Trametinib..GSK1120212.	KrnarestrictRbf5	Kempirical
VX.745	46.1959809509601	5.55627929307719	0	0.259515068727055	0.130790930246823	0.0568598992572355	VX.745	KrnarestrictRbf5	Kempirical
Vandetanib..ZD6474.	39.4016667942137	5.63881325990909	0	0.366159412126316	0.124310889837095	0.17987012987013	Vandetanib..ZD6474.	KrnarestrictRbf5	Kempirical
Vargetef	48.1940377371084	3.80737567397351	0	0.367925853345721	0.0945238049205903	0.188325791855204	Vargetef	KrnarestrictRbf5	Kempirical
Vatalanib..PTK787.	38.8661468856138	7.50915141239225	0	0.351012037906599	0.12534894891685	0.124796380090498	Vatalanib..PTK787.	KrnarestrictRbf5	Kempirical
Vemurafenib..PLX.4032.	30.4541879770895	6.16387133677851	0	0.348493941439117	0.130672469727585	0.125208765786143	Vemurafenib..PLX.4032.	KrnarestrictRbf5	Kempirical
Venetoclax	61.5278549672917	8.49298136848401	0	0.662451398767188	0.0900122558473641	0.552380952380953	Venetoclax	KrnarestrictRbf5	Kempirical
Vismodegib..GDC.0449.	31.9262116810243	12.9343685317741	0	0.222462100702371	0.129904504076588	0.0641583921387603	Vismodegib..GDC.0449.	KrnarestrictRbf5	Kempirical
Volasertib..BI.6727.	36.9945525859705	3.95687807140205	0	0.0996517525929291	0.146225625817045	-0.156241956241956	Volasertib..BI.6727.	KrnarestrictRbf5	Kempirical
XAV.939	43.3217130688657	5.81930739834483	0	0.226033485559134	0.0940589252639787	0.0510407239819004	XAV.939	KrnarestrictRbf5	Kempirical
YM.155	33.2187569655709	3.60918903202359	0	0.346977674550459	0.144475302529766	0.0780396177708	YM.155	KrnarestrictRbf5	Kempirical
