meanRMSD	sdRMSD	meanCI	meanSpearman	sdSpearman	minSpearman	drug	Kpatient	Kdrug
GSK.1904529A	36.860297571483	4.02279095521436	0	0.1768290076521	0.0908981855420911	0.0607871595662939	GSK.1904529A	KrnarestrictRbf9	Kempirical
GSK690693	38.0506598505124	5.17537824326752	0	0.234654553860953	0.111401054229602	-0.0443438914027149	GSK690693	KrnarestrictRbf9	Kempirical
GW.2580	36.4908036820461	1.92890344475381	0	0.402107802633535	0.126739742829355	0.232551020408163	GW.2580	KrnarestrictRbf9	Kempirical
Gefitinib	31.8901458368195	4.56071490574274	0	0.326501812110324	0.147462936718607	0.0853535353535353	Gefitinib	KrnarestrictRbf9	Kempirical
Gilteritinib..ASP.2215.	48.00687111949	7.14134609944059	0	0.426750423489554	0.0968985488173161	0.253529079616036	Gilteritinib..ASP.2215.	KrnarestrictRbf9	Kempirical
Go6976	38.7086743065398	6.95066394879527	0	0.44020979020979	0.200028048847919	0.209090909090909	Go6976	KrnarestrictRbf9	Kempirical
INK.128	49.5792053564084	7.83402846407927	0	0.330282591991804	0.165873098055032	0.151199521898745	INK.128	KrnarestrictRbf9	Kempirical
Ibrutinib..PCI.32765.	41.4786601118386	3.75089916079601	0	0.49612320413827	0.096131652947651	0.358445505861919	Ibrutinib..PCI.32765.	KrnarestrictRbf9	Kempirical
Idelalisib	46.2104222148138	4.96217653204519	0	0.312027010804322	0.118887212173167	0.112040816326531	Idelalisib	KrnarestrictRbf9	Kempirical
Imatinib	38.7230493584811	2.57903515113999	0	0.30420623294506	0.102333902237065	0.129310344827586	Imatinib	KrnarestrictRbf9	Kempirical
JAK.Inhibitor.I	44.9891884570824	4.15970758326707	0	0.308639631179032	0.102408372984279	0.110646290446512	JAK.Inhibitor.I	KrnarestrictRbf9	Kempirical
JNJ.28312141	53.9829700999083	5.00603475617906	0	0.432440576230492	0.123613227920222	0.21546218487395	JNJ.28312141	KrnarestrictRbf9	Kempirical
JNJ.38877605	32.0615299639266	4.33197198193392	0	0.237860155382908	0.172924179293312	0.0724835652693588	JNJ.38877605	KrnarestrictRbf9	Kempirical
JNJ.7706621	30.6305217213365	2.73919262293552	0	0.202062760275857	0.11520918691551	0.0699080793420416	JNJ.7706621	KrnarestrictRbf9	Kempirical
JQ1	40.241701967086	3.55713076641127	0	0.453642213642214	0.226354845680752	0.0733590733590734	JQ1	KrnarestrictRbf9	Kempirical
KI20227	54.7096822236991	6.23890342451824	0	0.317446795196498	0.0826934708517749	0.212292917166867	KI20227	KrnarestrictRbf9	Kempirical
KU.55933	38.8190459817041	4.03849139176653	0	0.352489614966382	0.146954739108974	0.0789457041851316	KU.55933	KrnarestrictRbf9	Kempirical
KW.2449	43.7576503889351	5.97602493629526	0	0.566514028726744	0.113532064842939	0.382352941176471	KW.2449	KrnarestrictRbf9	Kempirical
LY.333531	28.504400778431	2.10926275647617	0	0.519131639109441	0.0908412934125112	0.39528728762913	LY.333531	KrnarestrictRbf9	Kempirical
Lapatinib	32.5849809062169	3.63310740528291	0	0.352044025157233	0.0734730921123645	0.265800865800866	Lapatinib	KrnarestrictRbf9	Kempirical
Lenalidomide	45.8883054405598	13.9057605203341	0	0.464086282575311	0.239288531736971	-0.089631069880466	Lenalidomide	KrnarestrictRbf9	Kempirical
Lenvatinib	37.4158448731049	4.82835161048113	0	0.513660383072148	0.0805120968506088	0.403921568627451	Lenvatinib	KrnarestrictRbf9	Kempirical
Lestaurtinib..CEP.701.	42.0298397507847	6.71597252212988	0	0.387202797202797	0.199383984561017	0.118181818181818	Lestaurtinib..CEP.701.	KrnarestrictRbf9	Kempirical
Linifanib..ABT.869.	49.1361594324397	4.68095579927859	0	0.44509214349647	0.146572526626053	0.180653974216682	Linifanib..ABT.869.	KrnarestrictRbf9	Kempirical
Lovastatin	48.9074073371649	8.92090360248939	0	0.0701471276045357	0.137142194900729	-0.146800917128632	Lovastatin	KrnarestrictRbf9	Kempirical
MGCD.265	43.63754203369	4.27700056963773	0	0.507365223012282	0.102216131749634	0.293157262905162	MGCD.265	KrnarestrictRbf9	Kempirical
MK.2206	54.8640515291132	4.70552895386101	0	0.290550482791169	0.156327532658969	0.124210955030773	MK.2206	KrnarestrictRbf9	Kempirical
MLN120B	42.3783136028514	6.36000624028998	0	0.174320576464967	0.109583524499691	0.0241542414053152	MLN120B	KrnarestrictRbf9	Kempirical
MLN8054	32.3035782685682	3.69912042485186	0	0.139267316005317	0.195647009320138	-0.155126782207803	MLN8054	KrnarestrictRbf9	Kempirical
Masitinib..AB.1010.	46.5400236380945	5.00480823338839	0	0.237906362545018	0.0992978084380502	0.082641056422569	Masitinib..AB.1010.	KrnarestrictRbf9	Kempirical
Midostaurin	44.6481881124875	5.40284998760708	0	0.470793609751593	0.124185384874551	0.241628959276018	Midostaurin	KrnarestrictRbf9	Kempirical
Motesanib..AMG.706.	43.4197250817798	5.52001782811008	0	0.452540047757961	0.112718144916598	0.199909481778572	Motesanib..AMG.706.	KrnarestrictRbf9	Kempirical
NF.kB.Activation.Inhibitor	48.0420653753404	2.58993593490905	0	0.400999753548472	0.103142017469117	0.269140271493213	NF.kB.Activation.Inhibitor	KrnarestrictRbf9	Kempirical
NVP.ADW742	37.3889035316156	6.49863006658273	0	0.386152495746626	0.112045745684874	0.182171945701357	NVP.ADW742	KrnarestrictRbf9	Kempirical
NVP.TAE684	39.9210698356988	5.0213963513394	0	0.496660890641346	0.121369197752958	0.245522208883553	NVP.TAE684	KrnarestrictRbf9	Kempirical
Neratinib..HKI.272.	45.3389326389777	4.81692173535817	0	0.329041577734141	0.147036260374178	0.107873303167421	Neratinib..HKI.272.	KrnarestrictRbf9	Kempirical
Nilotinib	33.7849611565515	2.59568175504188	0	0.457745879061648	0.123039433816906	0.228757672299792	Nilotinib	KrnarestrictRbf9	Kempirical
Nutlin.3a	26.4457449369923	8.33189895121708	0	0.376631274182202	0.122164043077292	0.184674522245842	Nutlin.3a	KrnarestrictRbf9	Kempirical
PD173955	56.8489914537189	6.83120179928267	0	0.309597148151948	0.119511601616141	0.081278948173303	PD173955	KrnarestrictRbf9	Kempirical
PHA.665752	38.1969506280467	4.097498700715	0	0.376991517069365	0.185068930818659	0.0474218873851548	PHA.665752	KrnarestrictRbf9	Kempirical
PHT.427	34.0709554819308	7.10493101683674	0	0.15851542811884	0.160080406225788	0.00382574037954845	PHT.427	KrnarestrictRbf9	Kempirical
PI.103	46.8351720482833	5.15847895701131	0	0.291252966789038	0.140312225124938	0.0618099547511312	PI.103	KrnarestrictRbf9	Kempirical
PLX.4720	33.6328505096186	4.02264350860736	0	0.29951048951049	0.208360852014017	-0.0454545454545455	PLX.4720	KrnarestrictRbf9	Kempirical
PP242	46.5632027125926	5.89576150017163	0	0.337989584222659	0.130828210772232	0.0315034576965764	PP242	KrnarestrictRbf9	Kempirical
PRT062607	37.9157024476354	6.25261207207692	0	0.436085034705448	0.0947899155911128	0.277285067873303	PRT062607	KrnarestrictRbf9	Kempirical
Palbociclib	31.5550891932897	4.48925011606421	0	0.501846153846154	0.167129195782937	0.158461538461538	Palbociclib	KrnarestrictRbf9	Kempirical
Panobinostat	58.5321959937025	9.82673906618662	0	0.47882735938796	0.135424219525382	0.275384615384615	Panobinostat	KrnarestrictRbf9	Kempirical
Pazopanib..GW786034.	40.4463850642765	2.82767129573179	0	0.399527512888144	0.110101811862124	0.217027417027417	Pazopanib..GW786034.	KrnarestrictRbf9	Kempirical
Pelitinib..EKB.569.	38.7616549472164	3.15898268873271	0	0.427507726457782	0.0926416977081881	0.27447963800905	Pelitinib..EKB.569.	KrnarestrictRbf9	Kempirical
Ponatinib..AP24534.	46.1025324893485	4.91161659280417	0	0.469997780244173	0.133089268573825	0.214117647058823	Ponatinib..AP24534.	KrnarestrictRbf9	Kempirical
Quizartinib..AC220.	42.687841234022	3.23102297385575	0	0.549452581032413	0.0920416744595162	0.381320528211284	Quizartinib..AC220.	KrnarestrictRbf9	Kempirical
RAF265..CHIR.265.	42.3459816117038	3.26996752204261	0	0.341276387478068	0.117979410981321	0.136422569027611	RAF265..CHIR.265.	KrnarestrictRbf9	Kempirical
Rapamycin	48.7179451242953	3.68621882357191	0	0.483494451041621	0.0927874116172789	0.361463693539165	Rapamycin	KrnarestrictRbf9	Kempirical
Regorafenib..BAY.73.4506.	32.1159674854062	3.12784566155656	0	0.538092717493383	0.132202723575899	0.34944079228208	Regorafenib..BAY.73.4506.	KrnarestrictRbf9	Kempirical
Roscovitine..CYC.202.	35.5905234594378	8.35448261063693	0	0.367973977958942	0.0690428089684707	0.252796038589601	Roscovitine..CYC.202.	KrnarestrictRbf9	Kempirical
Ruxolitinib..INCB018424.	35.0333724781203	5.23984039040966	0	0.26038931260232	0.0823193618420678	0.161799469199623	Ruxolitinib..INCB018424.	KrnarestrictRbf9	Kempirical
S31.201	50.7735365017583	7.86685853467517	0	0.280245914823383	0.11784343198853	0.0707692307692308	S31.201	KrnarestrictRbf9	Kempirical
SB.431542	43.7292616529346	5.74172553118271	0	0.265428172890942	0.126485126740634	0.0331284154213024	SB.431542	KrnarestrictRbf9	Kempirical
SGX.523	36.0192055046556	8.52271443660574	0	0.256619714555589	0.0730121888976109	0.133285306437195	SGX.523	KrnarestrictRbf9	Kempirical
SNS.032..BMS.387032.	35.4891627297921	4.56259599794888	0	0.359993169982071	0.130425534171174	0.159566293861521	SNS.032..BMS.387032.	KrnarestrictRbf9	Kempirical
SR9011	40.4722400699432	12.2560034855482	0	0.345504341780438	0.197277200740462	-0.0597402597402597	SR9011	KrnarestrictRbf9	Kempirical
STO609	26.1279201355775	3.5218585260945	0	0.22661112986968	0.137936209777811	0.0674813323456353	STO609	KrnarestrictRbf9	Kempirical
SU11274	36.2335062456051	2.76219940247258	0	0.301322720919103	0.0600162472718366	0.161719457013575	SU11274	KrnarestrictRbf9	Kempirical
Saracatinib..AZD0530.	35.4404222915742	4.86901020533604	0	0.463716725006403	0.09518180504474	0.337061384786135	Saracatinib..AZD0530.	KrnarestrictRbf9	Kempirical
Selinexor	56.1400835769858	11.8496324516257	0	0.236491596638655	0.301717797997271	-0.278571428571429	Selinexor	KrnarestrictRbf9	Kempirical
Selumetinib..AZD6244.	52.1578227219173	5.25355503195216	0	0.604981327096383	0.102411244358129	0.41710407239819	Selumetinib..AZD6244.	KrnarestrictRbf9	Kempirical
Sorafenib	39.8638977229165	3.70246326292073	0	0.561066302118934	0.0466766058168119	0.463978127136022	Sorafenib	KrnarestrictRbf9	Kempirical
Staurosporine	62.0919604661814	9.31653046303667	0	0.171328671328671	0.293877369054219	-0.20979020979021	Staurosporine	KrnarestrictRbf9	Kempirical
Sunitinib	38.092712259847	3.46082388040498	0	0.545177717019822	0.0919422405895676	0.438755980861244	Sunitinib	KrnarestrictRbf9	Kempirical
TG100.115	34.9002086710392	5.00350272412471	0	0.212031888541564	0.158343777081468	-0.0820833050731592	TG100.115	KrnarestrictRbf9	Kempirical
TG101348	36.7883070339048	7.7616250957173	0	0.224055944055944	0.322253666079954	-0.227272727272727	TG101348	KrnarestrictRbf9	Kempirical
Tandutinib..MLN518.	44.2282629382879	9.44316751775675	0	0.0780419580419581	0.269214562726783	-0.363636363636364	Tandutinib..MLN518.	KrnarestrictRbf9	Kempirical
Tivozanib..AV.951.	54.9964319047505	4.00205021506576	0	0.431019757128734	0.102098804277689	0.264705882352941	Tivozanib..AV.951.	KrnarestrictRbf9	Kempirical
Tofacitinib..CP.690550.	39.5459772806896	3.86933885914616	0	0.177709553487578	0.130932695117244	0.0161359173567831	Tofacitinib..CP.690550.	KrnarestrictRbf9	Kempirical
Tozasertib..VX.680.	37.0175230226839	3.85130935720173	0	0.343233891265598	0.143678651427982	0.0830769230769231	Tozasertib..VX.680.	KrnarestrictRbf9	Kempirical
Trametinib..GSK1120212.	54.134789634188	5.37720510401151	0	0.571493747342804	0.0597991100325845	0.452029731275014	Trametinib..GSK1120212.	KrnarestrictRbf9	Kempirical
VX.745	46.9114837539498	6.11314756807488	0	0.248467514727226	0.140126716241328	0.0444804917612909	VX.745	KrnarestrictRbf9	Kempirical
Vandetanib..ZD6474.	40.0699481827509	5.68007391534429	0	0.348435103969189	0.121334461161613	0.210533910533911	Vandetanib..ZD6474.	KrnarestrictRbf9	Kempirical
Vargetef	47.5260953784154	3.75135179557138	0	0.373260634988259	0.0851555461424159	0.19158371040724	Vargetef	KrnarestrictRbf9	Kempirical
Vatalanib..PTK787.	39.2307344736026	7.51305782165036	0	0.354150431144882	0.111544888538604	0.15447963800905	Vatalanib..PTK787.	KrnarestrictRbf9	Kempirical
Vemurafenib..PLX.4032.	29.9689261752503	6.3815865068661	0	0.387983420825559	0.121719024530554	0.140088061316105	Vemurafenib..PLX.4032.	KrnarestrictRbf9	Kempirical
Venetoclax	60.1782609925822	5.97901576335499	0	0.667369775790828	0.0853090339408852	0.563449163449164	Venetoclax	KrnarestrictRbf9	Kempirical
Vismodegib..GDC.0449.	32.1079549457769	12.7419139557643	0	0.216547292372399	0.124795654047264	0.0475231304363404	Vismodegib..GDC.0449.	KrnarestrictRbf9	Kempirical
Volasertib..BI.6727.	37.7186334574528	5.48570578221442	0	0.102764781588311	0.186176333301593	-0.223166023166023	Volasertib..BI.6727.	KrnarestrictRbf9	Kempirical
XAV.939	44.1691315694526	6.13923137559737	0	0.211311030563398	0.0977152513386076	0.041447963800905	XAV.939	KrnarestrictRbf9	Kempirical
YM.155	33.4694850078726	3.51669291121051	0	0.340755614764778	0.145889623702565	0.0512295083834573	YM.155	KrnarestrictRbf9	Kempirical
