meanRMSD	sdRMSD	meanCI	meanSpearman	sdSpearman	minSpearman	drug	Kpatient	Kdrug
Midostaurin	44.3183286766418	5.00374746176264	0	0.470758334102872	0.120714177760041	0.237737556561086	Midostaurin	KrnarestrictRbf10	Kempirical
Motesanib..AMG.706.	43.625208938347	5.03043381335703	0	0.445981681304149	0.108726079568042	0.215934834258105	Motesanib..AMG.706.	KrnarestrictRbf10	Kempirical
NF.kB.Activation.Inhibitor	48.054064137617	2.49275002090915	0	0.404122476285907	0.109640723855029	0.28	NF.kB.Activation.Inhibitor	KrnarestrictRbf10	Kempirical
NVP.ADW742	37.5470611287189	6.94687249879831	0	0.369121925986752	0.120770556271483	0.152036199095023	NVP.ADW742	KrnarestrictRbf10	Kempirical
NVP.TAE684	39.9251818454468	5.03779099047145	0	0.492618067098555	0.121037104205507	0.249651860744298	NVP.TAE684	KrnarestrictRbf10	Kempirical
Neratinib..HKI.272.	45.3997080680298	4.69851751226614	0	0.335725945530607	0.145543672769404	0.13924699052335	Neratinib..HKI.272.	KrnarestrictRbf10	Kempirical
Nilotinib	33.8178856139172	2.63350677445758	0	0.450335281163493	0.122327068589311	0.202912362881485	Nilotinib	KrnarestrictRbf10	Kempirical
Nutlin.3a	27.175650999007	8.23779576890199	0	0.377454364375464	0.10853258799052	0.186011532361649	Nutlin.3a	KrnarestrictRbf10	Kempirical
PD173955	56.2159633836161	6.68259777259141	0	0.317921325439068	0.116757227535284	0.0927621609141741	PD173955	KrnarestrictRbf10	Kempirical
PHA.665752	38.2884641935166	4.68313684073826	0	0.366845112885963	0.171294538056855	0.0613588542884255	PHA.665752	KrnarestrictRbf10	Kempirical
PHT.427	34.1940374477914	6.70063837881961	0	0.157006068067059	0.155032907592903	0.024027607251636	PHT.427	KrnarestrictRbf10	Kempirical
PI.103	46.7416220808937	5.50324293904056	0	0.296624946640485	0.156098403513538	0.0407239819004525	PI.103	KrnarestrictRbf10	Kempirical
PLX.4720	33.9500322084168	4.45963585217296	0	0.304195804195804	0.210797890713966	-0.0454545454545455	PLX.4720	KrnarestrictRbf10	Kempirical
PP242	46.6538657581533	6.13183381385213	0	0.329769145394007	0.140636472693708	0.00145137880986938	PP242	KrnarestrictRbf10	Kempirical
PRT062607	37.5215570315565	6.27688817288568	0	0.447102101253022	0.0896146601140091	0.309140271493213	PRT062607	KrnarestrictRbf10	Kempirical
Palbociclib	30.6683853882243	4.62441950210868	0	0.498752136752137	0.167938586405342	0.147692307692308	Palbociclib	KrnarestrictRbf10	Kempirical
Panobinostat	57.1387824792326	10.3057951335901	0	0.487810753677409	0.137354573441086	0.265384615384615	Panobinostat	KrnarestrictRbf10	Kempirical
Pazopanib..GW786034.	40.1699359983572	3.24182657505564	0	0.412968935374589	0.11472243945223	0.17965367965368	Pazopanib..GW786034.	KrnarestrictRbf10	Kempirical
Pelitinib..EKB.569.	39.1738785504833	2.98753051129947	0	0.425071629813028	0.0993389216907173	0.253846153846154	Pelitinib..EKB.569.	KrnarestrictRbf10	Kempirical
Ponatinib..AP24534.	46.263009498037	5.34947672691296	0	0.462855118244685	0.123797032095401	0.19447963800905	Ponatinib..AP24534.	KrnarestrictRbf10	Kempirical
Quizartinib..AC220.	42.6463975029206	3.06342867613501	0	0.553111644657863	0.0752416723311934	0.434909963985594	Quizartinib..AC220.	KrnarestrictRbf10	Kempirical
RAF265..CHIR.265.	42.4867811626239	2.81492099016565	0	0.342415366146459	0.114512368287142	0.113565426170468	RAF265..CHIR.265.	KrnarestrictRbf10	Kempirical
Rapamycin	48.7039646402923	3.59396582105058	0	0.48327615780446	0.0840543342853154	0.353230417381361	Rapamycin	KrnarestrictRbf10	Kempirical
Regorafenib..BAY.73.4506.	32.1517680770872	3.26248845254779	0	0.539129855715871	0.127081186615261	0.361649449329804	Regorafenib..BAY.73.4506.	KrnarestrictRbf10	Kempirical
Roscovitine..CYC.202.	35.2961930588979	8.44409275985575	0	0.370849404827929	0.0715502104119418	0.269017331170494	Roscovitine..CYC.202.	KrnarestrictRbf10	Kempirical
Ruxolitinib..INCB018424.	35.0552606852112	5.52402137605915	0	0.25538640654414	0.080417863267155	0.159626384905472	Ruxolitinib..INCB018424.	KrnarestrictRbf10	Kempirical
S31.201	50.6467593078393	7.89217025811009	0	0.283362882793049	0.102652556738577	0.0849773755656109	S31.201	KrnarestrictRbf10	Kempirical
SB.431542	43.9663960508275	5.91710067500214	0	0.259941606065106	0.117567703602871	0.00614754100601488	SB.431542	KrnarestrictRbf10	Kempirical
SGX.523	36.0791185726997	8.50690114023026	0	0.258902847106868	0.0827054360969743	0.12291066636857	SGX.523	KrnarestrictRbf10	Kempirical
SNS.032..BMS.387032.	35.4640787722028	4.64791944114326	0	0.353333902501494	0.128017953817347	0.160590796550841	SNS.032..BMS.387032.	KrnarestrictRbf10	Kempirical
SR9011	40.7526626957818	12.526326893549	0	0.325509273150393	0.182299286512814	-0.0194805194805195	SR9011	KrnarestrictRbf10	Kempirical
STO609	26.2001543154812	3.80986950385342	0	0.22848130387607	0.153165937197134	0.00260450029418238	STO609	KrnarestrictRbf10	Kempirical
SU11274	36.119638534101	2.75279082319968	0	0.297024103774534	0.0542007207092935	0.165339366515837	SU11274	KrnarestrictRbf10	Kempirical
Saracatinib..AZD0530.	35.7015471547907	5.19410983439535	0	0.454437462648339	0.0989454110658583	0.329889865960898	Saracatinib..AZD0530.	KrnarestrictRbf10	Kempirical
Selinexor	56.236831037711	12.0164498422522	0	0.243067226890756	0.280880388797869	-0.252941176470588	Selinexor	KrnarestrictRbf10	Kempirical
Selumetinib..AZD6244.	52.0409673110508	5.14147115528455	0	0.60923526639293	0.0966087506667251	0.440904977375566	Selumetinib..AZD6244.	KrnarestrictRbf10	Kempirical
Sorafenib	40.0253655469742	3.36467607211866	0	0.564258373205742	0.0456170104840831	0.470403280929597	Sorafenib	KrnarestrictRbf10	Kempirical
Staurosporine	62.0491557470373	8.71000935740479	0	0.167832167832168	0.28988898305586	-0.188811188811189	Staurosporine	KrnarestrictRbf10	Kempirical
Sunitinib	38.3414908954129	3.0085490223268	0	0.539940381256171	0.0915039605776129	0.427409432672591	Sunitinib	KrnarestrictRbf10	Kempirical
TG100.115	34.7906238008557	5.15294435075705	0	0.219515761318196	0.143022654227646	0.02953181272509	TG100.115	KrnarestrictRbf10	Kempirical
TG101348	35.9908496131646	7.97459209756183	0	0.203916083916084	0.330395911881536	-0.227272727272727	TG101348	KrnarestrictRbf10	Kempirical
Tandutinib..MLN518.	44.8129696928918	10.1872823648466	0	0.0395104895104895	0.236441381125899	-0.345454545454545	Tandutinib..MLN518.	KrnarestrictRbf10	Kempirical
Tivozanib..AV.951.	55.717639372582	3.7632300347946	0	0.422231116527218	0.100878581814922	0.259909502262443	Tivozanib..AV.951.	KrnarestrictRbf10	Kempirical
Tofacitinib..CP.690550.	39.3773286019525	3.33685528012672	0	0.195771194399385	0.0899362689791448	0.058225902842995	Tofacitinib..CP.690550.	KrnarestrictRbf10	Kempirical
Tozasertib..VX.680.	37.4422694582432	3.82015378170424	0	0.343961898575527	0.146975001615634	0.0534841628959276	Tozasertib..VX.680.	KrnarestrictRbf10	Kempirical
Trametinib..GSK1120212.	53.6448147843364	4.07012120164552	0	0.572320446848749	0.0637456267293219	0.456527539546407	Trametinib..GSK1120212.	KrnarestrictRbf10	Kempirical
VX.745	47.0137445596453	6.04466501303666	0	0.244181678476906	0.138468848933748	0.0452488687782805	VX.745	KrnarestrictRbf10	Kempirical
Vandetanib..ZD6474.	40.5065270279993	5.61786506688029	0	0.340203384388458	0.123901720586959	0.163347763347763	Vandetanib..ZD6474.	KrnarestrictRbf10	Kempirical
Vargetef	48.0039451068497	3.82560701357108	0	0.366360308451941	0.0912481349334434	0.186696832579185	Vargetef	KrnarestrictRbf10	Kempirical
Vatalanib..PTK787.	38.7324268685373	7.36864726548905	0	0.352210193801759	0.127285224137683	0.13972850678733	Vatalanib..PTK787.	KrnarestrictRbf10	Kempirical
Vemurafenib..PLX.4032.	30.415574034139	6.10047157153676	0	0.352967214456047	0.125417802960752	0.152234425014033	Vemurafenib..PLX.4032.	KrnarestrictRbf10	Kempirical
Venetoclax	61.6760617206858	8.72692236654765	0	0.672954006638217	0.0864846915269904	0.564478764478765	Venetoclax	KrnarestrictRbf10	Kempirical
Vismodegib..GDC.0449.	31.9601311349516	12.8884564053873	0	0.218799842459478	0.127696973873616	0.0551909463772996	Vismodegib..GDC.0449.	KrnarestrictRbf10	Kempirical
Volasertib..BI.6727.	37.2774748164982	4.21486570119912	0	0.0875516693163752	0.151108153503902	-0.167824967824968	Volasertib..BI.6727.	KrnarestrictRbf10	Kempirical
XAV.939	45.3395019234327	5.93219981109597	0	0.197818101429613	0.0912900961156827	0.0557466063348416	XAV.939	KrnarestrictRbf10	Kempirical
YM.155	33.5125354769249	3.58869630518152	0	0.326041282878663	0.146279619334859	0.0577185794453619	YM.155	KrnarestrictRbf10	Kempirical
