meanRMSD	sdRMSD	meanCI	meanSpearman	sdSpearman	minSpearman	drug	Kpatient	Kdrug
Crenolanib	39.7082514413747	4.4721110902134	0	0.533102040816327	0.0760707194672686	0.370769230769231	Crenolanib	KrnarestrictRbf2	Kempirical
Crizotinib..PF.2341066.	36.6788541755082	3.56657331138513	0	0.249357864357864	0.115801500817636	0.12282980177717	Crizotinib..PF.2341066.	KrnarestrictRbf2	Kempirical
DBZ	43.0850337248485	8.40184936514025	0	0.156255060728745	0.21513776763265	-0.184615384615385	DBZ	KrnarestrictRbf2	Kempirical
Dasatinib	52.0150777600426	3.46244583480587	0	0.502828489675593	0.110259324820682	0.308817498291182	Dasatinib	KrnarestrictRbf2	Kempirical
Doramapimod..BIRB.796.	50.9540942765462	3.63482222050452	0	0.449025353960775	0.106089154321583	0.252307692307692	Doramapimod..BIRB.796.	KrnarestrictRbf2	Kempirical
Dovitinib..CHIR.258.	43.802449598366	2.72338747305523	0	0.563572270127209	0.05537887408226	0.480361990950226	Dovitinib..CHIR.258.	KrnarestrictRbf2	Kempirical
Elesclomol	46.3343110804258	7.52770885816319	0	0.532390756302521	0.0854748581546002	0.389771908763505	Elesclomol	KrnarestrictRbf2	Kempirical
Entospletinib..GS.9973.	40.051004131092	3.3365881821112	0	0.471898097699112	0.117698444587195	0.290767519466073	Entospletinib..GS.9973.	KrnarestrictRbf2	Kempirical
Entrectinib	39.3471476045138	6.53876320058346	0	0.293636363636364	0.313077382126632	-0.290909090909091	Entrectinib	KrnarestrictRbf2	Kempirical
Erlotinib	30.664808867211	3.74520827211926	0	0.410684666210982	0.0998333950721806	0.215728715728716	Erlotinib	KrnarestrictRbf2	Kempirical
Flavopiridol	51.842444004	4.52191443075115	0	0.41175259473504	0.0915882699209682	0.307246770367559	Flavopiridol	KrnarestrictRbf2	Kempirical
Foretinib..XL880.	42.518876891551	4.77303160394011	0	0.589891402714932	0.0602032423148309	0.506606334841629	Foretinib..XL880.	KrnarestrictRbf2	Kempirical
GDC.0879	31.9459709376128	4.70571329402877	0	0.095384839509676	0.153665096998084	-0.146439329523956	GDC.0879	KrnarestrictRbf2	Kempirical
GDC.0941	41.9502850065308	5.84547777334184	0	0.327439398516113	0.108379828352178	0.176919518963922	GDC.0941	KrnarestrictRbf2	Kempirical
GSK.1838705A	38.2186282644929	5.22806702697078	0	0.309467032648935	0.108374637054251	0.109592760180995	GSK.1838705A	KrnarestrictRbf2	Kempirical
GSK.1904529A	36.5463841900719	4.43636735126362	0	0.190196690576285	0.0648575936283881	0.0764705882352941	GSK.1904529A	KrnarestrictRbf2	Kempirical
GSK690693	38.6808670955978	5.31210833796486	0	0.194911602392955	0.130957763885906	-0.0526696832579185	GSK690693	KrnarestrictRbf2	Kempirical
GW.2580	35.9381216054374	2.35200936449115	0	0.370949678546113	0.11722427739741	0.199285714285714	GW.2580	KrnarestrictRbf2	Kempirical
Gefitinib	30.5814047860957	4.03237646742697	0	0.34346782446589	0.16230937042387	0.0886724386724387	Gefitinib	KrnarestrictRbf2	Kempirical
Gilteritinib..ASP.2215.	47.8415545945592	8.2216074757956	0	0.429178430265387	0.131079289393398	0.192546583850932	Gilteritinib..ASP.2215.	KrnarestrictRbf2	Kempirical
Go6976	38.3125167279535	5.61212882014517	0	0.491328671328671	0.184045941965662	0.237762237762238	Go6976	KrnarestrictRbf2	Kempirical
INK.128	49.6940496513756	7.87567826980004	0	0.337385810637753	0.174472810219221	0.0700076837701699	INK.128	KrnarestrictRbf2	Kempirical
Ibrutinib..PCI.32765.	41.8795937906803	3.96755142961998	0	0.480621684381431	0.103132486690859	0.29656969170647	Ibrutinib..PCI.32765.	KrnarestrictRbf2	Kempirical
Idelalisib	47.0037583337438	6.16014256947509	0	0.264074429771909	0.151461822737243	-0.00168067226890756	Idelalisib	KrnarestrictRbf2	Kempirical
Imatinib	38.9531035670945	2.51086088118082	0	0.234957660469571	0.124489052318904	0.0377236193933109	Imatinib	KrnarestrictRbf2	Kempirical
JAK.Inhibitor.I	44.7705250112218	4.43263642950064	0	0.316418680099035	0.0861183445602111	0.215657816101767	JAK.Inhibitor.I	KrnarestrictRbf2	Kempirical
JNJ.28312141	53.2117954562005	5.47361305102627	0	0.450290516206483	0.138270315189708	0.206434573829532	JNJ.28312141	KrnarestrictRbf2	Kempirical
JNJ.38877605	32.0335782762959	4.82627379664515	0	0.230671561512849	0.181138247106381	0.0727396909416887	JNJ.38877605	KrnarestrictRbf2	Kempirical
JNJ.7706621	30.3605108471204	3.15034276969608	0	0.206797290759555	0.137893709340047	0.0305595871633607	JNJ.7706621	KrnarestrictRbf2	Kempirical
JQ1	39.0395183057329	4.67151253711603	0	0.480720720720721	0.183540971769028	0.185070785070785	JQ1	KrnarestrictRbf2	Kempirical
KI20227	54.4807451939884	6.09536842694335	0	0.329497161081709	0.0849807360746957	0.223670519417927	KI20227	KrnarestrictRbf2	Kempirical
KU.55933	39.3811158961574	4.4215802459432	0	0.316985015916265	0.170823822542775	-0.0660444040423233	KU.55933	KrnarestrictRbf2	Kempirical
KW.2449	45.8198252814126	6.42318108019347	0	0.525064655213048	0.108023187605275	0.371221719457014	KW.2449	KrnarestrictRbf2	Kempirical
LY.333531	28.6170722565098	2.02738913968779	0	0.505294212508419	0.0795650087893199	0.362588576795014	LY.333531	KrnarestrictRbf2	Kempirical
Lapatinib	31.1906655154255	3.74792145615009	0	0.338460208554548	0.0954151388758979	0.19367257480465	Lapatinib	KrnarestrictRbf2	Kempirical
Lenalidomide	47.0428978136509	13.7531737982311	0	0.451997769659058	0.208667474749204	0.0123023037090836	Lenalidomide	KrnarestrictRbf2	Kempirical
Lenvatinib	35.3752302941865	5.58450174913528	0	0.555528806117041	0.0726340072368399	0.464350064350064	Lenvatinib	KrnarestrictRbf2	Kempirical
Lestaurtinib..CEP.701.	42.1257208349059	6.98424697192781	0	0.410769230769231	0.187730424336955	0.181818181818182	Lestaurtinib..CEP.701.	KrnarestrictRbf2	Kempirical
Linifanib..ABT.869.	46.9772758108065	2.6590167061031	0	0.506954413360431	0.113298905247629	0.319900964740032	Linifanib..ABT.869.	KrnarestrictRbf2	Kempirical
Lovastatin	48.5097446895219	8.74040751094395	0	0.105437415648381	0.181097495900353	-0.238389099938973	Lovastatin	KrnarestrictRbf2	Kempirical
MGCD.265	45.3364628417141	4.58171984226691	0	0.450379905808477	0.0867062515826478	0.285666266506603	MGCD.265	KrnarestrictRbf2	Kempirical
MK.2206	54.4895909637978	5.06285337223578	0	0.27371658411493	0.12027501022176	0.118237969215085	MK.2206	KrnarestrictRbf2	Kempirical
MLN120B	42.1274504425776	5.43199451671465	0	0.182540840802918	0.0849785710214796	0.033393665158371	MLN120B	KrnarestrictRbf2	Kempirical
MLN8054	31.0967202738059	3.38833206694723	0	0.127708344223761	0.209527941124957	-0.162685961916207	MLN8054	KrnarestrictRbf2	Kempirical
Masitinib..AB.1010.	44.8736125650612	3.66479395868444	0	0.243956782713085	0.133299421964685	0.0933973589435774	Masitinib..AB.1010.	KrnarestrictRbf2	Kempirical
Midostaurin	44.3221924703229	4.81925423230361	0	0.472125404007757	0.113558101649152	0.251402714932127	Midostaurin	KrnarestrictRbf2	Kempirical
Motesanib..AMG.706.	42.8138679210049	5.01790844011895	0	0.445477514889697	0.106426835487214	0.252760180995475	Motesanib..AMG.706.	KrnarestrictRbf2	Kempirical
NF.kB.Activation.Inhibitor	48.6981044191932	2.62799013901287	0	0.391479851027345	0.103546398965956	0.266877828054299	NF.kB.Activation.Inhibitor	KrnarestrictRbf2	Kempirical
NVP.ADW742	36.7867908055118	6.58140454820019	0	0.383933411962373	0.0701989663089674	0.262262443438914	NVP.ADW742	KrnarestrictRbf2	Kempirical
NVP.TAE684	41.1428738991318	4.63409406999452	0	0.442482051649492	0.151189405955434	0.183865546218487	NVP.TAE684	KrnarestrictRbf2	Kempirical
Neratinib..HKI.272.	45.5580480790622	3.96546182065334	0	0.335430035003842	0.128442513399532	0.118756936736959	Neratinib..HKI.272.	KrnarestrictRbf2	Kempirical
Nilotinib	33.4021046940233	2.46856805931214	0	0.45872602065585	0.105818448615408	0.299965692939021	Nilotinib	KrnarestrictRbf2	Kempirical
Nutlin.3a	27.0335283707964	8.34069569279663	0	0.378673969303219	0.12326956543896	0.211581850826458	Nutlin.3a	KrnarestrictRbf2	Kempirical
PD173955	53.7231141973082	7.87544686207138	0	0.323381655227492	0.129338650488085	0.140198087942728	PD173955	KrnarestrictRbf2	Kempirical
PHA.665752	39.2496675305161	3.88234052349322	0	0.317932678648038	0.169667495230932	0.0365166632822709	PHA.665752	KrnarestrictRbf2	Kempirical
PHT.427	33.833802721619	7.15277294353221	0	0.170850471974967	0.149721078773604	-0.0131879776428284	PHT.427	KrnarestrictRbf2	Kempirical
PI.103	45.9933799500929	5.39843661484253	0	0.325034918466661	0.143411487600866	0.0811764705882353	PI.103	KrnarestrictRbf2	Kempirical
PLX.4720	31.1283719690563	4.61601221682077	0	0.335664335664336	0.228420388438063	-0.055944055944056	PLX.4720	KrnarestrictRbf2	Kempirical
PP242	46.8678236532697	5.99902245771673	0	0.323245966020661	0.161230902283675	-0.0330402117305558	PP242	KrnarestrictRbf2	Kempirical
PRT062607	38.2735994045223	6.0119705555725	0	0.398797212916407	0.106059796375079	0.239648254076667	PRT062607	KrnarestrictRbf2	Kempirical
Palbociclib	31.4391035471152	4.54104339320674	0	0.481384615384615	0.188640689829893	0.148461538461538	Palbociclib	KrnarestrictRbf2	Kempirical
Panobinostat	54.4468218968024	7.10964484913448	0	0.498647250727419	0.150611751652963	0.226923076923077	Panobinostat	KrnarestrictRbf2	Kempirical
Pazopanib..GW786034.	39.2613685506196	3.06351853275533	0	0.401745253309623	0.115794682284542	0.238023088023088	Pazopanib..GW786034.	KrnarestrictRbf2	Kempirical
Pelitinib..EKB.569.	37.8119618151858	3.87580356506836	0	0.447329633740289	0.0901071811774786	0.249864253393665	Pelitinib..EKB.569.	KrnarestrictRbf2	Kempirical
Ponatinib..AP24534.	46.2441860120989	5.08212103727111	0	0.459789293946897	0.0797740832761109	0.317466063348416	Ponatinib..AP24534.	KrnarestrictRbf2	Kempirical
Quizartinib..AC220.	42.667539443552	3.21233251708219	0	0.528359774679102	0.0945224253410305	0.392172869147659	Quizartinib..AC220.	KrnarestrictRbf2	Kempirical
RAF265..CHIR.265.	41.9316090405017	2.68776296935583	0	0.319558223289316	0.122742982955457	0.113469387755102	RAF265..CHIR.265.	KrnarestrictRbf2	Kempirical
Rapamycin	49.5338912433799	3.19174951183162	0	0.467062790459017	0.100386691470744	0.27493805984372	Rapamycin	KrnarestrictRbf2	Kempirical
Regorafenib..BAY.73.4506.	32.8528245544552	2.25524342737949	0	0.518471612737983	0.136972956845095	0.321949970118672	Regorafenib..BAY.73.4506.	KrnarestrictRbf2	Kempirical
Roscovitine..CYC.202.	35.8863357275238	8.32809099148454	0	0.35841510954749	0.0729379703697946	0.262443438914027	Roscovitine..CYC.202.	KrnarestrictRbf2	Kempirical
Ruxolitinib..INCB018424.	33.2676703493288	4.29587739103762	0	0.248121428131107	0.0736550389324762	0.125771203007996	Ruxolitinib..INCB018424.	KrnarestrictRbf2	Kempirical
S31.201	48.4027554210624	8.35778941176335	0	0.230052149286015	0.0891876312620082	0.0952036199095022	S31.201	KrnarestrictRbf2	Kempirical
SB.431542	42.4158938730189	6.68749030410888	0	0.269266882542435	0.136083479144163	0.0230513105096901	SB.431542	KrnarestrictRbf2	Kempirical
SGX.523	36.1912445036581	8.63772886381073	0	0.217367914954469	0.0714207425218468	0.116292223835733	SGX.523	KrnarestrictRbf2	Kempirical
SNS.032..BMS.387032.	34.8312889471481	4.20346980767256	0	0.381644326816358	0.119466083907189	0.214121062067788	SNS.032..BMS.387032.	KrnarestrictRbf2	Kempirical
SR9011	39.9338669820058	11.9312683735211	0	0.343284555658186	0.16239827672512	0.0896103896103896	SR9011	KrnarestrictRbf2	Kempirical
STO609	26.3672072631695	3.8809061157865	0	0.205260983911236	0.140924623116647	0.0298649290784372	STO609	KrnarestrictRbf2	Kempirical
SU11274	36.2516606723505	3.41988920654821	0	0.280023861449404	0.0845626704699206	0.124343891402715	SU11274	KrnarestrictRbf2	Kempirical
Saracatinib..AZD0530.	35.3539082502856	4.99016938419048	0	0.458141722872022	0.0836856330254478	0.317595833689063	Saracatinib..AZD0530.	KrnarestrictRbf2	Kempirical
Selinexor	54.5292996104035	10.5616017062142	0	0.192836134453781	0.276100555280605	-0.289285714285714	Selinexor	KrnarestrictRbf2	Kempirical
Selumetinib..AZD6244.	53.2169433183254	4.58829624724674	0	0.601785418009936	0.0803491599620374	0.467963800904977	Selumetinib..AZD6244.	KrnarestrictRbf2	Kempirical
Sorafenib	40.3216258738093	3.17582559539392	0	0.561660970608339	0.0600805107521505	0.468352699931647	Sorafenib	KrnarestrictRbf2	Kempirical
Staurosporine	61.0620957713031	7.05581295682228	0	0.126573426573427	0.344128109120851	-0.377622377622378	Staurosporine	KrnarestrictRbf2	Kempirical
Sunitinib	38.7143908387073	3.4422469691119	0	0.512263613579403	0.0968135678953455	0.35352016404648	Sunitinib	KrnarestrictRbf2	Kempirical
TG100.115	33.0983613624565	5.2613688843988	0	0.256969367173224	0.129577244690834	0.0425801488830446	TG100.115	KrnarestrictRbf2	Kempirical
TG101348	34.7662106989685	9.0864871004332	0	0.274125874125874	0.322708225965243	-0.172727272727273	TG101348	KrnarestrictRbf2	Kempirical
Tandutinib..MLN518.	42.8124019111424	8.09608083516389	0	0.0844755244755245	0.184393570685314	-0.3	Tandutinib..MLN518.	KrnarestrictRbf2	Kempirical
Tivozanib..AV.951.	54.257107342563	3.34066592030427	0	0.437447363883699	0.0755563349532749	0.336036882096815	Tivozanib..AV.951.	KrnarestrictRbf2	Kempirical
Tofacitinib..CP.690550.	39.0007776273991	3.964700426524	0	0.194510714590626	0.13703334736662	-0.112353794928712	Tofacitinib..CP.690550.	KrnarestrictRbf2	Kempirical
Tozasertib..VX.680.	38.2308905790581	4.31354375592592	0	0.335571730893453	0.155271461861477	0.0409049773755656	Tozasertib..VX.680.	KrnarestrictRbf2	Kempirical
Trametinib..GSK1120212.	52.8209485214072	3.83185778824126	0	0.578874668308631	0.0845573171674401	0.496129656507015	Trametinib..GSK1120212.	KrnarestrictRbf2	Kempirical
VX.745	44.4438900803261	3.83705048540689	0	0.293631008281397	0.141845750218087	0.0840945957483138	VX.745	KrnarestrictRbf2	Kempirical
Vandetanib..ZD6474.	38.1494176441569	6.15446515895026	0	0.374545770392949	0.074913852889636	0.257489020697552	Vandetanib..ZD6474.	KrnarestrictRbf2	Kempirical
Vargetef	47.90039968457	3.3310397189399	0	0.371206597667974	0.107190772661227	0.169773755656109	Vargetef	KrnarestrictRbf2	Kempirical
Vatalanib..PTK787.	38.8867949157889	7.84857336407699	0	0.331378468368479	0.119233522275764	0.158099547511312	Vatalanib..PTK787.	KrnarestrictRbf2	Kempirical
Vemurafenib..PLX.4032.	30.385300603537	6.05380384984961	0	0.326292903950322	0.140530632747837	0.0953489550287362	Vemurafenib..PLX.4032.	KrnarestrictRbf2	Kempirical
Venetoclax	56.8115857346936	8.29922971183429	0	0.679770371875635	0.0724514792831817	0.588416988416989	Venetoclax	KrnarestrictRbf2	Kempirical
Vismodegib..GDC.0449.	31.9047755626305	13.4247310868325	0	0.214217128865319	0.128598580581	0.0635235283884428	Vismodegib..GDC.0449.	KrnarestrictRbf2	Kempirical
Volasertib..BI.6727.	36.4174178982943	3.93297593749608	0	0.123705049587403	0.170137283384507	-0.184813384813385	Volasertib..BI.6727.	KrnarestrictRbf2	Kempirical
XAV.939	43.6544398183674	6.78038848625224	0	0.221481785445052	0.120832909956893	0.0123076923076923	XAV.939	KrnarestrictRbf2	Kempirical
YM.155	33.0453169182088	3.11306847939563	0	0.338824605317807	0.0938828194623138	0.146687159004633	YM.155	KrnarestrictRbf2	Kempirical
